len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd
100,1000,200,100,500000,5e-05,0.00395,0.9663207216681423,100.05705222635459
100,1000,200,100,500000,5e-05,0.004,0.9747407408756232,100.07029570513104
100,1000,200,100,500000,5e-05,0.00405,0.9837030888379972,100.08657556741713
100,1000,200,100,500000,5e-05,0.0041,0.994252125389151,100.07282566532092
100,1000,200,100,500000,5e-05,0.00415,1.0026189434454962,100.07477643878428
100,1000,200,100,500000,5e-05,0.004200000000000001,1.0119536649418563,100.08931519213485
100,1000,200,100,500000,5e-05,0.00425,1.0215401867217304,100.11654735617323
100,1000,200,100,500000,5e-05,0.0043,1.0313128496722783,100.11635413842635
100,1000,200,100,500000,5e-05,0.004350000000000001,1.0413574954194398,100.09994418059138
100,1000,200,100,500000,5e-05,0.0044,1.0519894325377372,100.12873664405481
100,1000,200,100,500000,5e-05,0.0045000000000000005,1.0733028633108612,100.1548863875587
100,1000,200,100,500000,5e-05,0.00455,1.081905812817214,100.17710536335103
100,1000,200,100,500000,5e-05,0.0046,1.0919041170926986,100.18099567727364
100,1000,200,100,500000,5e-05,0.0046500000000000005,1.102125242875935,100.20379422114027
100,1000,200,100,500000,5e-05,0.0047,1.1125222815253906,100.25213867516334
100,1000,200,100,500000,5e-05,0.0048000000000000004,1.1331001447046838,100.2828803191864
100,1000,200,100,500000,5e-05,0.00485,1.1437179150173475,100.294399648686
100,1000,200,100,500000,5e-05,0.0049,1.1552702739229324,100.33257836922716
100,1000,200,100,500000,5e-05,0.005,1.1761819463734318,100.34005948791905
100,1000,200,100,500000,5e-05,0.005050000000000001,1.1880933916331282,100.33432098603883
100,1000,200,100,500000,5e-05,0.0051,1.1979745160872144,100.34317186728595
100,1000,200,100,500000,5e-05,0.005200000000000001,1.221429607538107,100.36932889230188
100,1000,200,100,500000,5e-05,0.00525,1.2326010946607664,100.37790466260705
100,1000,200,100,500000,5e-05,0.0053,1.2432549484676245,100.37870076792386
100,1000,200,100,500000,5e-05,0.0054,1.2661522448611204,100.41218974289006
100,1000,200,100,500000,5e-05,0.00545,1.2780163376050817,100.43965031452949
100,1000,200,100,500000,5e-05,0.00555,1.2998444461850711,100.4843075616015
100,1000,200,100,500000,5e-05,0.0056,1.312509380193807,100.50986152811089
100,1000,200,100,500000,5e-05,0.0057,1.3340569596093246,100.51865599074928
100,1000,200,100,500000,5e-05,0.00575,1.3453346772464774,100.55286283958954
100,1000,200,100,500000,5e-05,0.00585,1.3672737917030933,100.56093256907019
100,1000,200,100,500000,5e-05,0.0059,1.378586386974463,100.57164956573408
100,1000,200,100,500000,5e-05,0.006,1.4011389658657898,100.59580130704424
100,1000,200,100,500000,5e-05,0.006050000000000001,1.4117756649124966,100.57838590616637
100,1000,200,100,500000,5e-05,0.00615,1.4343486515178134,100.59992086066958
100,1000,200,100,500000,5e-05,0.00625,1.456905849222341,100.62247600129618
100,1000,200,100,500000,5e-05,0.0063,1.468896364373105,100.64341412058276
100,1000,200,100,500000,5e-05,0.0064,1.4923117878647552,100.66363971505663
100,1000,200,100,500000,5e-05,0.006500000000000001,1.5132372075942264,100.70802621962945
100,1000,200,100,500000,5e-05,0.00655,1.52498564407317,100.72514340154301
100,1000,200,100,500000,5e-05,0.0066500000000000005,1.547712083674712,100.7709728554275
100,1000,200,100,500000,5e-05,0.00675,1.5693556144086434,100.82161645636953
100,1000,200,100,500000,5e-05,0.00685,1.591669339042556,100.87215294146726
100,1000,200,100,500000,5e-05,0.006900000000000001,1.6028666007560144,100.85419586364256
100,1000,200,100,500000,5e-05,0.007,1.6249516346626078,100.89088133831689
100,1000,200,100,500000,5e-05,0.0071,1.6452674024556015,100.94231405903923
100,1000,200,100,500000,5e-05,0.007200000000000001,1.6661973153853555,100.97768988363124
100,1000,200,100,500000,5e-05,0.0073,1.6887471717062557,101.03479352435022
100,1000,200,100,500000,5e-05,0.0074,1.711756430734298,101.09792147550472
100,1000,200,100,500000,5e-05,0.007500000000000001,1.7358407766766502,101.16482924683662
100,1000,200,100,500000,5e-05,0.0076,1.7578263126925684,101.21555847434105
100,1000,200,100,500000,5e-05,0.0077,1.7799766413237708,101.2687792297299
100,1000,200,100,500000,5e-05,0.0078000000000000005,1.8024166117461582,101.3048829680782
100,1000,200,100,500000,5e-05,0.0079,1.8251269472267277,101.34257622585046
100,1000,200,100,500000,5e-05,0.008,1.847788160312107,101.42295117771533
100,1000,200,100,500000,5e-05,0.0081,1.8677052227714646,101.48553989174108
100,1000,200,100,500000,5e-05,0.0082,1.8898826928485282,101.56675296612697
100,1000,200,100,500000,5e-05,0.0083,1.9112299048371597,101.60208093789606
100,1000,200,100,500000,5e-05,0.008450000000000001,1.9447253480610849,101.66471519521336
100,1000,200,100,500000,5e-05,0.00855,1.9678585823463541,101.74505159303588
100,1000,200,100,500000,5e-05,0.00865,1.9870747580193515,101.77980659274377
100,1000,200,100,500000,5e-05,0.00875,2.006653325204884,101.87288684718789
100,1000,200,100,500000,5e-05,0.0089,2.0369818879040755,101.95268018628514
100,1000,200,100,500000,5e-05,0.009000000000000001,2.0575506494966347,101.99027782404481
100,1000,200,100,500000,5e-05,0.00915,2.0864993174280833,102.10590831771682
100,1000,200,100,500000,5e-05,0.009250000000000001,2.10674485103402,102.14325756842275
100,1000,200,100,500000,5e-05,0.00935,2.1274694748761966,102.24670962654402
100,1000,200,100,500000,5e-05,0.0095,2.1572070650205233,102.31123171194945
100,1000,200,100,500000,5e-05,0.009600000000000001,2.176081323634725,102.40039205837147
100,1000,200,100,500000,5e-05,0.00975,2.206649972065006,102.52184494262879
100,1000,200,100,500000,5e-05,0.0099,2.23637938731501,102.63930175112844
100,1000,200,100,500000,5e-05,0.01,2.2575456250810713,102.72357620129877
100,1000,200,100,500000,5e-05,0.010150000000000001,2.287362460360809,102.79530035690868
100,1000,200,100,500000,5e-05,0.01025,2.3067006940727364,102.89777362058568
100,1000,200,100,500000,5e-05,0.010400000000000001,2.337623508626994,102.96426055682727
100,1000,200,100,500000,5e-05,0.01055,2.366012637540337,103.10868013135315
100,1000,200,100,500000,5e-05,0.010700000000000001,2.394436504352425,103.19031693690553
100,1000,200,100,500000,5e-05,0.01085,2.4235978863831593,103.28727308797272
100,1000,200,100,500000,5e-05,0.01095,2.4443370043872696,103.36957469915068
100,1000,200,100,500000,5e-05,0.0111,2.4724239508532833,103.51628714085136
100,1000,200,100,500000,5e-05,0.011250000000000001,2.5009668367490616,103.70937654432853
100,1000,200,100,500000,5e-05,0.0114,2.5284996529059436,103.84675157889156
100,1000,200,100,500000,5e-05,0.011550000000000001,2.5554688198814866,103.96367813286693
100,1000,200,100,500000,5e-05,0.0117,2.5798880780867846,104.02003734646334
100,1000,200,100,500000,5e-05,0.011850000000000001,2.6064322165795626,104.17527154192459
100,1000,200,100,500000,5e-05,0.01205,2.6416560139811387,104.34626285518607
100,1000,200,100,500000,5e-05,0.0122,2.6702187665472894,104.47924411359845
100,1000,200,100,500000,5e-05,0.01235,2.699250732731575,104.63664816191944
100,1000,200,100,500000,5e-05,0.0125,2.725434852765133,104.7759444609629
100,1000,200,100,500000,5e-05,0.012700000000000001,2.762017076849951,104.93555963136986
100,1000,200,100,500000,5e-05,0.01285,2.7874200127143283,105.04267532475578
100,1000,200,100,500000,5e-05,0.013000000000000001,2.8133322311163975,105.13973772456745
100,1000,200,100,500000,5e-05,0.0132,2.84770075085475,105.27882090280642
100,1000,200,100,500000,5e-05,0.01335,2.872029712152162,105.41529848053558
100,1000,200,100,500000,5e-05,0.013550000000000001,2.908172040295351,105.64484629919518
100,1000,200,100,500000,5e-05,0.0137,2.9330579073041867,105.81473803676181
100,1000,200,100,500000,5e-05,0.013900000000000001,2.9646074416597727,105.92092859797492
100,1000,200,100,500000,5e-05,0.014100000000000001,2.998936989429228,106.14581882062072
100,1000,200,100,500000,5e-05,0.01425,3.023851749679876,106.26025186673257
100,1000,200,100,500000,5e-05,0.014450000000000001,3.0582871578196142,106.42471564563208
100,1000,200,100,500000,5e-05,0.014650000000000002,3.0881784697014156,106.57290805874378
100,1000,200,100,500000,5e-05,0.01485,3.1203001320059167,106.73280310464983
100,1000,200,100,500000,5e-05,0.015050000000000001,3.1541131440545,106.92032757567954
100,1000,200,100,500000,5e-05,0.015250000000000001,3.187186045324866,107.09980685586208
100,1000,200,100,500000,5e-05,0.01545,3.2200208206603698,107.28029132339908
100,1000,200,100,500000,5e-05,0.01565,3.25116574442563,107.43709451492643
100,1000,200,100,500000,5e-05,0.01585,3.2835325744263746,107.63072458679743
100,1000,200,100,500000,5e-05,0.016050000000000002,3.3172446383207554,107.7652302580618
100,1000,200,100,500000,5e-05,0.016300000000000002,3.3580439199702443,107.99519479460983
100,1000,200,100,500000,5e-05,0.0165,3.389319378256715,108.24177651066552
100,1000,200,100,500000,5e-05,0.0167,3.4233015167483276,108.38950385273931
100,1000,200,100,500000,5e-05,0.01695,3.462015923584632,108.62965936223918
100,1000,200,100,500000,5e-05,0.017150000000000002,3.495014431132953,108.90172239278313
100,1000,200,100,500000,5e-05,0.017400000000000002,3.534035642610971,109.19587021496102
100,1000,200,100,500000,5e-05,0.0176,3.5648203141559787,109.41886804732738
100,1000,200,100,500000,5e-05,0.01785,3.605653247998633,109.68878988342333
100,1000,200,100,500000,5e-05,0.0181,3.6439041167097237,109.99214774645185
100,1000,200,100,500000,5e-05,0.0183,3.6739700442135987,110.18827708285107
100,1000,200,100,500000,5e-05,0.01855,3.7125480169398504,110.46569477481755
100,1000,200,100,500000,5e-05,0.0188,3.7498561286572025,110.7375337186796
100,1000,200,100,500000,5e-05,0.01905,3.7871886319242414,111.02128061814601
100,1000,200,100,500000,5e-05,0.0193,3.826072651007416,111.27262090734519
100,1000,200,100,500000,5e-05,0.01955,3.86377462001939,111.5559544815304
100,1000,200,100,500000,5e-05,0.0198,3.9003520786469976,111.82311020235893
100,1000,200,100,500000,5e-05,0.0201,3.9445046890509587,112.2435712810597
100,1000,200,100,500000,5e-05,0.02035,3.9789985020726024,112.46061363837732
100,1000,200,100,500000,5e-05,0.0206,4.017957678941525,112.75985261072111
100,1000,200,100,500000,5e-05,0.020900000000000002,4.0582219775805495,112.9989062056786
100,1000,200,100,500000,5e-05,0.021150000000000002,4.094644354720575,113.23235400536316
100,1000,200,100,500000,5e-05,0.02145,4.139186831159123,113.5215957554149
100,1000,200,100,500000,5e-05,0.021750000000000002,4.179672059135898,113.82741056271446
100,1000,200,100,500000,5e-05,0.022000000000000002,4.218219376486119,114.1637967851379
100,1000,200,100,500000,5e-05,0.0223,4.256043447384575,114.43611186187165
100,1000,200,100,500000,5e-05,0.022600000000000002,4.296943466034176,114.83804152506487
100,1000,200,100,500000,5e-05,0.0229,4.341055645747211,115.19945861809569
100,1000,200,100,500000,5e-05,0.023200000000000002,4.380919513589215,115.50666354618596
100,1000,200,100,500000,5e-05,0.0235,4.42188378214827,115.8633609085738
100,1000,200,100,500000,5e-05,0.0238,4.464903807072206,116.23941240234628
100,1000,200,100,500000,5e-05,0.02415,4.513011792951031,116.73977196310229
100,1000,200,100,500000,5e-05,0.02445,4.55590468083639,117.08915246543359
100,1000,200,100,500000,5e-05,0.024800000000000003,4.607208866172999,117.5066473714428
100,1000,200,100,500000,5e-05,0.0251,4.64947502934468,117.94253474320566
100,1000,200,100,500000,5e-05,0.02545,4.694166845174253,118.35369787035563
100,1000,200,100,500000,5e-05,0.0258,4.737540525990982,118.69802326501828
100,1000,200,100,500000,5e-05,0.0261,4.771639263106745,118.99190155364423
100,1000,200,100,500000,5e-05,0.02645,4.8187592351054205,119.42312498881128
100,1000,200,100,500000,5e-05,0.0268,4.862878319015422,119.82819319282278
100,1000,200,100,500000,5e-05,0.02715,4.907535396343764,120.14977471050183
100,1000,200,100,500000,5e-05,0.02755,4.961410648135856,120.68839852918819
100,1000,200,100,500000,5e-05,0.0279,5.002083090966121,121.06003896941303
100,1000,200,100,500000,5e-05,0.02825,5.045556150577538,121.5199102431734
100,1000,200,100,500000,5e-05,0.028650000000000002,5.0922830352336685,122.01098732214273
100,1000,200,100,500000,5e-05,0.029,5.137154515733834,122.49794050301948
100,1000,200,100,500000,5e-05,0.029400000000000003,5.187881370457318,123.06146428235108
100,1000,200,100,500000,5e-05,0.0298,5.236140430281255,123.60001185773426
100,1000,200,100,500000,5e-05,0.0302,5.281403142456648,124.16395909766685
100,1000,200,100,500000,5e-05,0.030600000000000002,5.331063930784775,124.75001036677031
100,1000,200,100,500000,5e-05,0.031,5.378751980708131,125.24897458713517
100,1000,200,100,500000,5e-05,0.031400000000000004,5.428033458964205,125.81937550979747
100,1000,200,100,500000,5e-05,0.0318,5.474331388621242,126.26309062488262
100,1000,200,100,500000,5e-05,0.03225,5.529590570264217,126.81979906744682
100,1000,200,100,500000,5e-05,0.03265,5.573858785706173,127.30068368120412
100,1000,200,100,500000,5e-05,0.033100000000000004,5.627834348833579,127.92075587357209
100,1000,200,100,500000,5e-05,0.0335,5.671031954697084,128.3611436865264
100,1000,200,100,500000,5e-05,0.03395,5.72782468400644,128.99592424112333
100,1000,200,100,500000,5e-05,0.0344,5.776651373464847,129.59220665308504
100,1000,200,100,500000,5e-05,0.03485,5.826942218152672,130.18940530138988
100,1000,200,100,500000,5e-05,0.03535,5.888675304725598,130.92727689810644
100,1000,200,100,500000,5e-05,0.0358,5.936466203985143,131.43926696068965
100,1000,200,100,500000,5e-05,0.036250000000000004,5.985771594776579,132.03411112332248
100,1000,200,100,500000,5e-05,0.036750000000000005,6.042133273711633,132.7215459205145
100,1000,200,100,500000,5e-05,0.03725,6.09646170563842,133.45729910222227
100,1000,200,100,500000,5e-05,0.03775,6.149869158220493,134.08740149511462
100,1000,200,100,500000,5e-05,0.03825,6.20893923761392,134.84116130054724
100,1000,200,100,500000,5e-05,0.03875,6.264342260640688,135.5227920849349
100,1000,200,100,500000,5e-05,0.03925,6.3214467985025475,136.08662932779978
100,1000,200,100,500000,5e-05,0.03975,6.376642994680943,136.7041101717454
100,1000,200,100,500000,5e-05,0.0403,6.436042092551164,137.43953917655227
100,1000,200,100,500000,5e-05,0.0408,6.486757651794929,138.17313369247302
100,1000,200,100,500000,5e-05,0.041350000000000005,6.5494387711376545,139.0576749258504
100,1000,200,100,500000,5e-05,0.0419,6.605389456639195,139.83648987394162
100,1000,200,100,500000,5e-05,0.04245,6.66377217511724,140.60634388143382
100,1000,200,100,500000,5e-05,0.043000000000000003,6.719880955338624,141.34661665737423
100,1000,200,100,500000,5e-05,0.0436,6.783341444336668,142.3211815493176
100,1000,200,100,500000,5e-05,0.04415,6.838324264679994,143.0465563688136
100,1000,200,100,500000,5e-05,0.044750000000000005,6.901612601410827,143.8430060365028
100,1000,200,100,500000,5e-05,0.04535,6.963786223606114,144.69457128895448
100,1000,200,100,500000,5e-05,0.045950000000000005,7.020569701984927,145.43402956904444
100,1000,200,100,500000,5e-05,0.04655,7.077568074550128,146.18962069563503
100,1000,200,100,500000,5e-05,0.047150000000000004,7.138824775673062,147.09958118773318
100,1000,200,100,500000,5e-05,0.0478,7.205202946526515,148.11624006466232
100,1000,200,100,500000,5e-05,0.048400000000000006,7.263986754911298,148.959411938272
100,1000,200,100,500000,5e-05,0.04905,7.32819580601779,149.8301018826095
100,1000,200,100,500000,5e-05,0.0497,7.385010952650459,150.68770764435837
100,1000,200,100,500000,5e-05,0.050350000000000006,7.4494591992150445,151.5478342637981
100,1000,200,100,500000,5e-05,0.051050000000000005,7.5186898108688345,152.52038270460216
100,1000,200,100,500000,5e-05,0.0517,7.579463019307078,153.36433817759544
100,1000,200,100,500000,5e-05,0.0524,7.6475397396389635,154.38312367390756
100,1000,200,100,500000,5e-05,0.0531,7.716039776699363,155.52429322532473
100,1000,200,100,500000,5e-05,0.0538,7.779848740968938,156.57431730695683
100,1000,200,100,500000,5e-05,0.0545,7.84476077470275,157.59648557385574
100,1000,200,100,500000,5e-05,0.055200000000000006,7.910763516423646,158.5955545704711
100,1000,200,100,500000,5e-05,0.05595,7.978114160547427,159.5508197491087
100,1000,200,100,500000,5e-05,0.0567,8.052651384920937,160.74538532020003
100,1000,200,100,500000,5e-05,0.05745,8.124738530525237,161.85826026028062
100,1000,200,100,500000,5e-05,0.0582,8.19552053040534,163.03737625196388
100,1000,200,100,500000,5e-05,0.05895,8.26244025171046,163.96622148212617
100,1000,200,100,500000,5e-05,0.059750000000000004,8.326561829211506,164.91100031451475
100,1000,200,100,500000,5e-05,0.060500000000000005,8.391395802018062,165.93197015008275
100,1000,200,100,500000,5e-05,0.0613,8.462891471126268,167.01364971738204
100,1000,200,100,500000,5e-05,0.062150000000000004,8.53814300880051,168.27047451726725
100,1000,200,100,500000,5e-05,0.06295,8.606611672700476,169.50865840154793
100,1000,200,100,500000,5e-05,0.06380000000000001,8.67535564781389,170.68297708352011
100,1000,200,100,500000,5e-05,0.06465,8.748143649940078,171.99300880395825
100,1000,200,100,500000,5e-05,0.0655,8.813417965820594,173.02940767686977
100,1000,200,100,500000,5e-05,0.06635,8.881759834283967,174.17025340705027
100,1000,200,100,500000,5e-05,0.06725,8.961214753128262,175.6822290360675
100,1000,200,100,500000,5e-05,0.06810000000000001,9.036687063653819,177.1425816474315
100,1000,200,100,500000,5e-05,0.069,9.107182041209754,178.4709735065934
100,1000,200,100,500000,5e-05,0.06995,9.186355629307176,179.9818542776472
100,1000,200,100,500000,5e-05,0.07085000000000001,9.255747965672334,181.12346958296064
100,1000,200,100,500000,5e-05,0.0718,9.32764583861297,182.46183407233175
100,1000,200,100,500000,5e-05,0.07275000000000001,9.409726792212814,183.9513243500477
100,1000,200,100,500000,5e-05,0.0737,9.481709268166881,185.26130973282267
100,1000,200,100,500000,5e-05,0.07465000000000001,9.55580480807124,186.67922646741852
100,1000,200,100,500000,5e-05,0.07565000000000001,9.63323358312488,188.1157946553472
100,1000,200,100,500000,5e-05,0.07665000000000001,9.710935922704616,189.51670556685545
100,1000,200,100,500000,5e-05,0.07765,9.794311421385382,191.20750488166206
100,1000,200,100,500000,5e-05,0.0787,9.874241138268745,192.66318591627723
100,1000,200,100,500000,5e-05,0.07975,9.950386450013402,194.07389461379472
100,1000,200,100,500000,5e-05,0.08080000000000001,10.028196784670454,195.70298371343796
100,1000,200,100,500000,5e-05,0.08185,10.114427220719971,197.35584690294408
100,1000,200,100,500000,5e-05,0.08295000000000001,10.193261727184339,198.85609451091804
100,1000,200,100,500000,5e-05,0.08405,10.278867145172063,200.64475325706698
100,1000,200,100,500000,5e-05,0.08515,10.35673481489084,202.29857667914163
100,1000,200,100,500000,5e-05,0.08625000000000001,10.4374659421352,204.01143602879398
100,1000,200,100,500000,5e-05,0.0874,10.51901696697776,205.83812548827575
100,1000,200,100,500000,5e-05,0.08855,10.598694264285609,207.4276701786886
100,1000,200,100,500000,5e-05,0.08975000000000001,10.686578168172506,209.30856284244908
100,1000,200,100,500000,5e-05,0.09090000000000001,10.770988168585795,211.15080750659735
100,1000,200,100,500000,5e-05,0.0921,10.846085157889155,212.52434835169333
100,1000,200,100,500000,5e-05,0.09335,10.935818613270603,214.52614525561327
100,1000,200,100,500000,5e-05,0.09455000000000001,11.01632752723817,216.34252846426915
100,1000,200,100,500000,5e-05,0.09580000000000001,11.097708880005486,218.00118446979766
100,1000,200,100,500000,5e-05,0.0971,11.189606614589012,220.0404105586845
100,1000,200,100,500000,5e-05,0.09835,11.279217469154657,221.99056730607168
100,1000,200,100,500000,5e-05,0.09965,11.368787642283882,224.02457343755677
100,1000,200,100,500000,5e-05,0.101,11.454845523525472,225.88473030884845
100,1000,200,100,500000,5e-05,0.1023,11.536709242177448,227.78656791838523
100,1000,200,100,500000,5e-05,0.10365,11.63047413078823,229.97096346989872
100,1000,200,100,500000,5e-05,0.10505,11.722493157226163,232.04620622035122
100,1000,200,100,500000,5e-05,0.10645,11.812654022977119,234.2031406866692
100,1000,200,100,500000,5e-05,0.10785,11.904219526343198,236.3986703417822
100,1000,200,100,500000,5e-05,0.10925,11.99813590971894,238.7343454481087
100,1000,200,100,500000,5e-05,0.1107,12.096652211665424,241.07671353035823
100,1000,200,100,500000,5e-05,0.11215,12.185327272225672,243.1944465570935
100,1000,200,100,500000,5e-05,0.11365,12.275040325744387,245.20018209413513
100,1000,200,100,500000,5e-05,0.11515,12.368012709133174,247.56656943975005
100,1000,200,100,500000,5e-05,0.11665,12.462776485967485,249.8251722760305
100,1000,200,100,500000,5e-05,0.1182,12.56070931637258,252.2718049828583
100,1000,200,100,500000,5e-05,0.1198,12.648819308849847,254.64713022840206
100,1000,200,100,500000,5e-05,0.12135,12.742766086410246,256.8987276750391
100,1000,200,100,500000,5e-05,0.12295,12.834444951176831,259.23614857364953
100,1000,200,100,500000,5e-05,0.1246,12.939050534039561,261.8282836116321
100,1000,200,100,500000,5e-05,0.12625,13.035576703556604,264.18192757100417
100,1000,200,100,500000,5e-05,0.1279,13.131615507241362,266.6337895983558
100,1000,200,100,500000,5e-05,0.1296,13.237850198020045,269.4510389640962
100,1000,200,100,500000,5e-05,0.1313,13.337518028178764,272.22114104990555
100,1000,200,100,500000,5e-05,0.13305,13.438599904268285,275.00408124315555
100,1000,200,100,500000,5e-05,0.1348,13.53986638755955,277.70363116888666
100,1000,200,100,500000,5e-05,0.13655,13.640893862122141,280.4925539591816
100,1000,200,100,500000,5e-05,0.1384,13.749087400603562,283.4065755634036
100,1000,200,100,500000,5e-05,0.14020000000000002,13.848877720033604,286.2467924860131
