len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd
50,1000,100,100,500000,5e-05,14.5976,54.846980647501226,3008.5717083563654
50,1000,100,100,500000,5e-05,14.7904,54.857714888079705,3009.7735762189536
50,1000,100,100,500000,5e-05,14.985800000000001,54.83322948989669,3007.0714751162686
50,1000,100,100,500000,5e-05,15.18375,54.84278190139534,3008.1738000876207
50,1000,100,100,500000,5e-05,15.384300000000001,54.860325987781664,3010.079292121094
50,1000,100,100,500000,5e-05,15.5875,54.845274641740254,3008.451373998361
50,1000,100,100,500000,5e-05,15.7934,54.82540104158941,3006.236205219219
50,1000,100,100,500000,5e-05,16.002000000000002,54.855620169179346,3009.5353942879024
50,1000,100,100,500000,5e-05,16.213350000000002,54.841988079642235,3008.0270334807747
50,1000,100,100,500000,5e-05,16.42755,54.85071169179761,3009.026255556812
50,1000,100,100,500000,5e-05,16.6445,54.817531611673445,3005.35575856275
50,1000,100,100,500000,5e-05,16.8644,54.86536031557199,3010.6156297423195
50,1000,100,100,500000,5e-05,17.08715,54.84247655783539,3008.0997388617084
50,1000,100,100,500000,5e-05,17.31285,54.849460579394645,3008.8636543083157
50,1000,100,100,500000,5e-05,17.5415,54.84041503845065,3007.898561730569
50,1000,100,100,500000,5e-05,17.7732,54.86348867184091,3010.4114809034204
50,1000,100,100,500000,5e-05,18.008,54.830977257177324,3006.823426223243
50,1000,100,100,500000,5e-05,18.24585,54.852554246283,3009.234312829668
50,1000,100,100,500000,5e-05,18.48685,54.864274504642864,3010.4481141072915
50,1000,100,100,500000,5e-05,18.73105,54.86805006628108,3010.841548736193
50,1000,100,100,500000,5e-05,18.978450000000002,54.87335226384485,3011.406795506024
50,1000,100,100,500000,5e-05,19.22915,54.82899122174383,3006.5749033110255
50,1000,100,100,500000,5e-05,19.483150000000002,54.82906212409217,3006.602486728574
50,1000,100,100,500000,5e-05,19.7405,54.835879439141195,3007.3511434506277
50,1000,100,100,500000,5e-05,20.001250000000002,54.83984791924855,3007.8011663507086
50,1000,100,100,500000,5e-05,20.26545,54.85940989939447,3009.9472049358287
50,1000,100,100,500000,5e-05,20.5331,54.8687163876708,3010.966161463071
50,1000,100,100,500000,5e-05,20.80435,54.85479668678017,3009.4271554363804
50,1000,100,100,500000,5e-05,21.079150000000002,54.83519279162842,3007.2473213921476
50,1000,100,100,500000,5e-05,21.35755,54.848240870775165,3008.6917374589393
50,1000,100,100,500000,5e-05,21.6397,54.82626431791955,3006.2450360997477
50,1000,100,100,500000,5e-05,21.9255,54.82502566739747,3006.1347503043735
50,1000,100,100,500000,5e-05,22.21515,54.848102074145174,3008.686746273713
50,1000,100,100,500000,5e-05,22.50855,54.85443586472195,3009.4151236831117
50,1000,100,100,500000,5e-05,22.8059,54.86011157119858,3010.0545557036617
50,1000,100,100,500000,5e-05,23.107100000000003,54.83296235245797,3007.08600743549
50,1000,100,100,500000,5e-05,23.41235,54.84862001604463,3008.795715330069
50,1000,100,100,500000,5e-05,23.721600000000002,54.8541430196761,3009.382928448905
50,1000,100,100,500000,5e-05,24.0349,54.83072223297053,3006.791750037737
50,1000,100,100,500000,5e-05,24.352400000000003,54.871801586201535,3011.3647908536186
50,1000,100,100,500000,5e-05,24.67405,54.83920295581863,3007.805832860966
