len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd,chain_center_of_mass_msd,tracking_monomer_0,tracking_monomer_msd_0,tracking_monomer_1,tracking_monomer_msd_1,tracking_monomer_2,tracking_monomer_msd_2
100,1000,100,500,500000,5e-05,3.0227500000000003,49.04573631330329,2473.5182843238244,0.11676583808714137,0,611.3899816099678,25,2.3660013734859384,50,1.8573415294599331
100,1000,100,500,500000,5e-05,3.0627,49.37671980474245,2505.9243783428315,0.11838137314145109,0,619.6676668307372,25,2.464022002232752,50,1.857166682660933
100,1000,100,500,500000,5e-05,3.1031500000000003,49.71585553239312,2539.291456529204,0.12071069429715268,0,628.2498074738542,25,2.5477392377979053,50,1.91084572932963
100,1000,100,500,500000,5e-05,3.1441000000000003,50.05262652577815,2572.8474465272925,0.12267932933260647,0,636.6603022697997,25,2.6356440619917114,50,1.9029933865639344
100,1000,100,500,500000,5e-05,3.1856500000000003,50.38778578095058,2606.5286168084085,0.12396600765972698,0,645.1315199646557,25,2.774425783122914,50,1.9376829726955351
100,1000,100,500,500000,5e-05,3.2277500000000003,50.72806293052444,2640.7172015130177,0.12607576387531594,0,653.9689352757563,25,2.9428590480913126,50,1.9289520661610497
100,1000,100,500,500000,5e-05,3.27035,51.069886109468705,2675.3500405998743,0.1280087264053652,0,662.6342355056474,25,3.1196724256394286,50,1.9543867117850586
100,1000,100,500,500000,5e-05,3.31355,51.41937973465477,2710.728763498878,0.12947868250906092,0,671.6619700973287,25,3.2785686228464477,50,1.9772172351786201
100,1000,100,500,500000,5e-05,3.3573500000000003,51.768914150121425,2746.7051559860724,0.13186526370423488,0,680.6754135306221,25,3.5242658557169184,50,1.9699098749779238
100,1000,100,500,500000,5e-05,3.4017,52.11817549615425,2782.9683238135344,0.1323207848771133,0,689.7262360654203,25,3.7581245407900963,50,1.9732637802038808
100,1000,100,500,500000,5e-05,3.4466,52.47625834814697,2820.3399586344376,0.13402344773885466,0,699.2978687760349,25,4.0642352695231185,50,1.9613226428453285
100,1000,100,500,500000,5e-05,3.49215,52.820296528620645,2856.365917297272,0.13620747649174378,0,708.4401360927227,25,4.41492172104042,50,1.955824512579713
100,1000,100,500,500000,5e-05,3.53825,53.181429080667385,2894.5144997714933,0.13837593805101264,0,718.1287473017134,25,4.7597138472482445,50,1.955595224543119
100,1000,100,500,500000,5e-05,3.585,53.54506781553579,2932.8888516505026,0.1407237470484791,0,727.9080501498263,25,5.159001003863441,50,1.966699848985174
100,1000,100,500,500000,5e-05,3.63235,53.911313002368395,2972.1434329763742,0.1431405240973829,0,737.8562116333546,25,5.6032254581261265,50,1.9795654068331678
100,1000,100,500,500000,5e-05,3.6803500000000002,54.273202388399206,3011.16078195222,0.14527216207240903,0,747.7582807343273,25,6.077740593760367,50,2.0062734964245745
100,1000,100,500,500000,5e-05,3.72895,54.63637010299731,3050.542735846555,0.1469214031943526,0,757.6715175166412,25,6.621356479009261,50,2.0163687715655625
100,1000,100,500,500000,5e-05,3.7782,55.00895403702133,3091.2089209216824,0.14934237039344767,0,767.9728072891406,25,7.288399233474412,50,1.9970432569046517
100,1000,100,500,500000,5e-05,3.8281,55.38306547596482,3132.3974899140007,0.15074191865560704,0,778.5747936181549,25,7.933083264020921,50,2.0375147518289443
100,1000,100,500,500000,5e-05,3.8787000000000003,55.75610569696432,3173.6209770858254,0.15309024144268327,0,789.0685929961251,25,8.629960663839922,50,2.0269258112161004
100,1000,100,500,500000,5e-05,3.9299000000000004,56.13291297879462,3215.525030900307,0.15555517896153406,0,799.6858526724403,25,9.388638846563707,50,2.044727600985562
100,1000,100,500,500000,5e-05,3.9818000000000002,56.50110800439628,3256.6694119351664,0.15856977410516943,0,810.1724762537149,25,10.266807525214588,50,2.084668406231056
100,1000,100,500,500000,5e-05,4.0344,56.89039372270469,3300.5785353967726,0.16032920683194984,0,821.2631409546418,25,11.149203883843832,50,2.1448706807643663
100,1000,100,500,500000,5e-05,4.0877,57.272578960521614,3344.2189588963415,0.16302577992548908,0,832.2064037667886,25,12.129246342929068,50,2.154129217208348
100,1000,100,500,500000,5e-05,4.1417,57.664689105189666,3389.044573176957,0.16510475142757666,0,843.7148839850794,25,13.1855570871057,50,2.181411347297557
100,1000,100,500,500000,5e-05,4.196400000000001,58.05490198943818,3434.0884812917566,0.16736247466143606,0,855.157029744488,25,14.293087770513601,50,2.2180076023673934
100,1000,100,500,500000,5e-05,4.25185,58.45578389531689,3480.5938419405848,0.16942418074310525,0,866.8392909547699,25,15.457796998530085,50,2.2471312553340943
100,1000,100,500,500000,5e-05,4.308,58.848425557689524,3526.4179792206605,0.17114237422945297,0,878.5461047838214,25,16.746457835156356,50,2.2460479692667112
100,1000,100,500,500000,5e-05,4.3649000000000004,59.24409974119407,3572.8435562490254,0.17463466206305941,0,890.4515055219,25,18.07693698272274,50,2.308221636960913
100,1000,100,500,500000,5e-05,4.42255,59.64713336259877,3620.5146100049583,0.17704563888979583,0,902.5008186716026,25,19.542049944244333,50,2.3516273386811997
100,1000,100,500,500000,5e-05,4.48095,60.04444375966814,3667.911639983858,0.1788104849568653,0,914.3004413743706,25,21.11314707622274,50,2.3999667824532214
100,1000,100,500,500000,5e-05,4.540150000000001,60.453312206811674,3716.9336079655627,0.18168305975786644,0,926.8769257027235,25,22.726718452621675,50,2.454068386123478
100,1000,100,500,500000,5e-05,4.60015,60.86685095965795,3766.738925997403,0.18458173381601078,0,939.5132065518767,25,24.400612255799842,50,2.4579166666580234
100,1000,100,500,500000,5e-05,4.6609,61.276769031439464,3816.5560374448773,0.18674860054193082,0,952.0802701150186,25,26.168716188280435,50,2.4213848013375228
100,1000,100,500,500000,5e-05,4.72245,61.69136807647913,3867.33093316963,0.18870067541040117,0,965.0720197085798,25,28.081327360473168,50,2.4279701673181897
100,1000,100,500,500000,5e-05,4.7848500000000005,62.10925150793445,3918.8422614916713,0.1908844925861585,0,978.023837797102,25,30.118354413353003,50,2.4259039786628622
